2021-12-10 16:44:49,705 INFO  Logger.cs: 70 - 
2021-12-10 16:52:14,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:52:14,534 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:52:14,534 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:52:14,534 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from suporte do braço-1
2021-12-10 16:52:14,535 INFO  ExportHelperExtension.cs: 1136 - Found 30 in suporte do braço-1
2021-12-10 16:52:14,535 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in suporte do braço-1
2021-12-10 16:52:14,535 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from braço2-1
2021-12-10 16:52:14,536 INFO  ExportHelperExtension.cs: 1136 - Found 25 in braço2-1
2021-12-10 16:52:14,536 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in braço2-1
2021-12-10 16:52:14,536 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:52:14,537 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:52:14,537 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:52:14,538 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:52:14,538 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:52:14,538 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:52:14,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Montagem2.SLDASM
2021-12-10 16:52:14,539 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Montagem2.SLDASM
2021-12-10 16:52:14,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Montagem2.SLDASM
2021-12-10 16:52:14,540 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-10 16:52:14,541 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2021-12-10 16:52:14,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Corpo do Robo-1
2021-12-10 16:52:14,541 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Corpo do Robo-1
2021-12-10 16:52:14,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Corpo do Robo-1
2021-12-10 16:52:14,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:52:14,543 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:52:14,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:52:14,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rodizio-2
2021-12-10 16:52:14,544 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Rodizio-2
2021-12-10 16:52:14,544 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rodizio-2
2021-12-10 16:52:14,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rodizio-1
2021-12-10 16:52:14,545 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Rodizio-1
2021-12-10 16:52:14,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rodizio-1
2021-12-10 16:52:14,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:52:14,546 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:52:14,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:52:14,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from suporte do braço-1
2021-12-10 16:52:14,547 INFO  ExportHelperExtension.cs: 1136 - Found 30 in suporte do braço-1
2021-12-10 16:52:14,547 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in suporte do braço-1
2021-12-10 16:52:14,548 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from braço2-1
2021-12-10 16:52:14,548 INFO  ExportHelperExtension.cs: 1136 - Found 25 in braço2-1
2021-12-10 16:52:14,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in braço2-1
2021-12-10 16:52:14,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:52:14,549 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:52:14,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:52:14,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:52:14,550 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:52:14,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:52:15,040 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-10 16:52:15,045 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-10 16:52:15,050 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-10 16:52:28,777 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:52:28,923 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:52:29,084 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:52:29,249 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:52:29,426 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:52:29,615 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:52:30,480 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:53:05,901 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:53:43,364 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:54:27,315 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:54:56,656 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:55:43,185 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:56:15,205 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:56:27,996 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:57:46,268 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:57:53,195 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 16:59:17,160 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-12-10 16:59:22,625 INFO  ExportHelperExtension.cs: 347 - Creating joint RodaF1
2021-12-10 16:59:22,633 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:22,635 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:22,636 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:23,128 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-10 16:59:23,131 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:23,132 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:23,132 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:25,583 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child RodaF1 failed
2021-12-10 16:59:25,619 INFO  ExportHelperExtension.cs: 347 - Creating joint RodaF2
2021-12-10 16:59:25,619 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:25,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:25,620 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:25,834 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-10 16:59:25,835 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:25,835 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:25,835 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:27,687 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child RodaF2 failed
2021-12-10 16:59:27,706 INFO  ExportHelperExtension.cs: 347 - Creating joint Alca1
2021-12-10 16:59:27,707 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:27,707 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:27,707 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:27,925 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-10 16:59:27,926 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:27,926 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:27,926 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:29,814 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child Alca1 failed
2021-12-10 16:59:29,899 INFO  ExportHelperExtension.cs: 347 - Creating joint Alca2
2021-12-10 16:59:29,899 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:29,900 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:29,900 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:30,126 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-12-10 16:59:30,127 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:30,128 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:30,128 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:31,195 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child Alca2 failed
2021-12-10 16:59:31,205 INFO  ExportHelperExtension.cs: 347 - Creating joint RodaB1
2021-12-10 16:59:31,205 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:31,206 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:31,206 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:31,475 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2021-12-10 16:59:31,478 INFO  : 0 - R2: 0, System.__ComObject, 0, System.Double[]
2021-12-10 16:59:31,480 INFO  : 0 - L1: 5, System.Double[]
2021-12-10 16:59:31,481 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:32,575 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child RodaB1 failed
2021-12-10 16:59:32,765 INFO  ExportHelperExtension.cs: 347 - Creating joint RodaB2
2021-12-10 16:59:32,766 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:32,766 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:32,767 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:32,984 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-10 16:59:32,984 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:32,985 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:32,985 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:34,998 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child RodaB2 failed
2021-12-10 16:59:35,104 INFO  ExportHelperExtension.cs: 347 - Creating joint barra_vertical
2021-12-10 16:59:35,105 INFO  ExportHelperExtension.cs: 1397 - Fixing components for corpo
2021-12-10 16:59:35,105 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:35,105 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:35,356 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-12-10 16:59:35,356 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:35,357 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:35,357 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:36,510 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent corpo to child barra_vertical failed
2021-12-10 16:59:36,514 INFO  ExportHelperExtension.cs: 347 - Creating joint barra_horizontal
2021-12-10 16:59:36,514 INFO  ExportHelperExtension.cs: 1397 - Fixing components for barra_vertical
2021-12-10 16:59:36,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 81
2021-12-10 16:59:36,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-10 16:59:36,516 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-10 16:59:36,785 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-10 16:59:36,786 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-10 16:59:36,786 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-10 16:59:36,786 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-10 16:59:36,787 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 81
2021-12-10 16:59:39,176 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent barra_vertical to child barra_horizontal failed
2021-12-10 16:59:39,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Montagem2.SLDASM
2021-12-10 16:59:39,480 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Montagem2.SLDASM
2021-12-10 16:59:39,480 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in Montagem2.SLDASM
2021-12-10 16:59:39,481 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-10 16:59:39,481 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2021-12-10 16:59:39,481 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Corpo do Robo-1
2021-12-10 16:59:39,482 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Corpo do Robo-1
2021-12-10 16:59:39,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Corpo do Robo-1
2021-12-10 16:59:39,483 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:59:39,483 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:59:39,483 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:59:39,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rodizio-2
2021-12-10 16:59:39,484 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Rodizio-2
2021-12-10 16:59:39,486 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rodizio-2
2021-12-10 16:59:39,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rodizio-1
2021-12-10 16:59:39,487 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Rodizio-1
2021-12-10 16:59:39,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rodizio-1
2021-12-10 16:59:39,489 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:59:39,489 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:59:39,489 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:59:39,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from suporte do braço-1
2021-12-10 16:59:39,490 INFO  ExportHelperExtension.cs: 1136 - Found 30 in suporte do braço-1
2021-12-10 16:59:39,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in suporte do braço-1
2021-12-10 16:59:39,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from braço2-1
2021-12-10 16:59:39,492 INFO  ExportHelperExtension.cs: 1136 - Found 25 in braço2-1
2021-12-10 16:59:39,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in braço2-1
2021-12-10 16:59:39,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:59:39,493 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:59:39,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:59:39,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:59:39,494 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:59:39,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:59:39,495 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Montagem2.SLDASM
2021-12-10 16:59:39,495 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Montagem2.SLDASM
2021-12-10 16:59:39,496 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Montagem2.SLDASM
2021-12-10 16:59:39,496 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-10 16:59:39,496 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2021-12-10 16:59:39,497 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Corpo do Robo-1
2021-12-10 16:59:39,497 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Corpo do Robo-1
2021-12-10 16:59:39,497 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Corpo do Robo-1
2021-12-10 16:59:39,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:59:39,498 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:59:39,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA DE BORRACHA MACIÇA 250mm-1
2021-12-10 16:59:39,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rodizio-2
2021-12-10 16:59:39,499 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Rodizio-2
2021-12-10 16:59:39,500 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rodizio-2
2021-12-10 16:59:39,500 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rodizio-1
2021-12-10 16:59:39,501 INFO  ExportHelperExtension.cs: 1136 - Found 58 in Rodizio-1
2021-12-10 16:59:39,501 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rodizio-1
2021-12-10 16:59:39,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:59:39,504 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:59:39,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA DE BORRACHA MACIÇA 250mm-2
2021-12-10 16:59:39,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from suporte do braço-1
2021-12-10 16:59:39,505 INFO  ExportHelperExtension.cs: 1136 - Found 30 in suporte do braço-1
2021-12-10 16:59:39,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in suporte do braço-1
2021-12-10 16:59:39,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from braço2-1
2021-12-10 16:59:39,507 INFO  ExportHelperExtension.cs: 1136 - Found 25 in braço2-1
2021-12-10 16:59:39,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in braço2-1
2021-12-10 16:59:39,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:59:39,508 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:59:39,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cabo Alça de Nylon - CAN-196-2
2021-12-10 16:59:39,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:59:39,509 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:59:39,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Cabo Alça de Nylon - CAN-196-3
2021-12-10 16:59:39,580 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-10 17:02:09,726 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-12-10 17:02:09,733 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
